True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Squadreta suporto pistone est 2pz sp8.dxf;-;-;Squadreta suporto pistone est 2pz sp8;2;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Squadreta suporto pistone int 2pz sp8.dxf;-;-;Squadreta suporto pistone int 2pz sp8;2;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Squadrette irrigidimento assale 4pz sp8.dxf;-;-;Squadrette irrigidimento assale 4pz sp8;4;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Staffa balone 2pz sp5.dxf;-;-;Staffa balone 2pz sp5;2;5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\sup triangolo 2pz sp3.dxf;-;-;sup triangolo 2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Suporto ant 1pz sp5.dxf;-;-;Suporto ant 1pz sp5;1;5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Suporto balone 1pz sp5.dxf;-;-;Suporto balone 1pz sp5;1;5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Suporto lampegiante 1pz sp2.dxf;-;-;Suporto lampegiante 1pz sp2;1;2;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Suporto post 1pz sp5.dxf;-;-;Suporto post 1pz sp5;1;5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Supp cuscinetto 1pz sp4.dxf;-;-;Supp cuscinetto 1pz sp4;1;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\supp pistone centrale  2pz sp10.dxf;-;-;supp pistone centrale  2pz sp10;2;10;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Supp tubi   2pz sp4.dxf;-;-;Supp tubi   2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\suppo atta cuscinetto 2pz sp5.dxf;-;-;suppo atta cuscinetto 2pz sp5;2;5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Supporto albero 1pz sp6.dxf;-;-;Supporto albero 1pz sp6;1;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Supporto barra luce 2pz sp4.dxf;-;-;Supporto barra luce 2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Supporto cuscinetto post 2pz sp10.dxf;-;-;Supporto cuscinetto post 2pz sp10;2;10;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Supporto ind sterzo 1pz sp5.dxf;-;-;Supporto ind sterzo 1pz sp5;1;5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Supporto motori idraulici sp5 2pz.dxf;-;-;Supporto motori idraulici sp5 2pz;2;2;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Supporto riduttore 1pz sp6.dxf;-;-;Supporto riduttore 1pz sp6;1;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\tamponamento post fianco int 2pz sp3.dxf;-;-;tamponamento post fianco int 2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Tappi fix cilindri 4pz sp10 forar 25.dxf;-;-;Tappi fix cilindri 4pz sp10 forar 25;4;10;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Tappo barra 2pz sp2.dxf;-;-;Tappo barra 2pz sp2;2;2;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Tappo fascciata ant 1pz sp3.dxf;-;-;Tappo fascciata ant 1pz sp3;1;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Test ant  1pz sp4.dxf;-;-;Test ant  1pz sp4;1;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Test ant 1pz sp4.dxf;-;-;Test ant 1pz sp4;1;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Uscita tubi   1pz sp6-5.dxf;-;-;Uscita tubi   1pz sp6-5;1;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\uscita tubi 1pz sp6.dxf;-;-;uscita tubi 1pz sp6;1;6;-;
